Date,Time,Amazon Verified,Rating Score,Review Description,Review ID,Review Reaction,Review Title,User ID,Marketing Campaign,Order Value,Impressions,Clicks,Conversion Rate,Channel,Customer Segment,Product Category,SentimentLabel,SentimentScore
28-04-2024,02:10:43,TRUE,4,"My indoor plants are thriving with this product, fruiting abundantly",RP3GX91C9CR5J,156,Life saver for plants,9092a7ee-1ece-4ccc-a70f-4446d95da725,Monsoon Harvest Boost 2024,1216.31,10556,82,0.0078,Search Ads,Small Farm - New,Seeds,POSITIVE,0.988769889
11-02-2024,10:28:03,TRUE,3,Works somewhat for marigold but needs improvement,RINFAUY01RTJU,96,Average product,99f33874-1123-47de-911e-7fdfdae6e906,Farmer Connect Program,2436.76,51741,3100,0.0599,Offline Events,Small Farm - Returning,Seeds,POSITIVE,0.638543963
27-11-2025,04:04:40,TRUE,4,"My bonsai are thriving with this product, pest-free now",R28L8QVSKZ0PT,62,Amazing results!,2cd2c82a-1a8d-4ff1-926c-aad36346ccd2,Monsoon Harvest Boost 2024,677.24,24670,1167,0.0473,Social Media,Large Farm - New,Herbicides,POSITIVE,0.986905277
28-12-2025,16:58:28,TRUE,3,My vegetables showed moderate growth but it took a month,RJHQCW7PXSANI,96,Average product,121b2d13-8890-402d-8744-ad1f0ec89d38,Organic Growth Initiative,3503.97,66987,865,0.0129,Social Media,Large Farm - New,Seeds,NEUTRAL,0.938693047
24-11-2022,10:03:41,TRUE,5,Visible difference in my hibiscus after 2 weeks,R4QS18FRY0U9L,11,Happy with purchase,8a41a21b-b55b-40dc-9791-7d527585da78,Monsoon Harvest Boost 2024,345.61,80920,3155,0.039,Direct Traffic,Small Farm - New,Seeds,NEUTRAL,0.963980258
26-12-2025,22:14:21,TRUE,5,Significant improvement in vegetables health and growth,R0LWXWTLRCTFF,184,Good product,303d6d6e-5198-4d12-8477-285dd628b36d,Monsoon Harvest Boost 2024,2788.81,95541,2364,0.0247,SMS Campaigns,Retailer - Tier 1,Seeds,POSITIVE,0.983196139
26-11-2024,09:07:30,TRUE,5,Significant improvement in vegetables health and flowering,RY38JCEMDNSTL,112,Visible improvement,10dfe889-383e-4cd9-8d07-f96b26df1afa,Organic Growth Initiative,2863.78,43072,2176,0.0505,SMS Campaigns,Small Farm - Returning,Seeds,POSITIVE,0.978931487
04-05-2022,13:43:23,TRUE,4,My terrace garden have never looked better - fruiting abundantly,R9LB26R9V4M5M,10,Great buy,593e57cc-bd72-4b6d-ac5c-40b64a732c02,Pest Control Solutions Drive,616.51,6046,198,0.0327,Offline Events,Retailer - Tier 1,Seeds,POSITIVE,0.985931993
19-06-2022,13:54:34,TRUE,4,rose plants responded beautifully to this treatment,R2FI8BDTENV5B,94,Effective product,05fa43bb-ccd5-4bc2-b28d-15f48d704683,Organic Growth Initiative,4876.74,86456,3079,0.0356,Direct Traffic,Large Farm - New,Plant Nutrients,POSITIVE,0.973701715
28-04-2025,01:05:00,TRUE,4,The marigold in my garden are now more vibrant colors thanks to this product,RQSPXDKN5RNYY,96,Happy with purchase,f667cbb2-dc8a-4102-8774-5751b59c9e06,Farmer Connect Program,2542.3,76292,4501,0.059,Offline Events,Large Farm - Returning,Plant Nutrients,POSITIVE,0.985701084
12-06-2024,14:38:27,TRUE,1,No visible change in my orchids condition,RA88RDGQ48QVD,96,Disappointed,fd4678a3-ad14-4752-b729-ad8914e1d22f,Farmer Connect Program,2552.94,48486,3976,0.082,Referral,Small Farm - Returning,Seeds,NEUTRAL,0.892687619
22-03-2023,15:51:18,TRUE,4,Works exactly as described on my marigold - more vibrant colors,RC4EI5HV76G6F,18,Effective product,d6e2d762-2ec7-4a0c-879c-4c0c0ce22fa5,YieldMax Pro Launch,3727.13,17567,79,0.0045,SMS Campaigns,Large Farm - Returning,Fungicides,POSITIVE,0.548357785
08-06-2023,05:07:23,TRUE,5,Significant improvement in marigold health and flowering,RWWLMZ1QCGEGU,1,Good product,794b605a-2f8b-4b2e-a2f4-c81393f80bfc,YieldMax Pro Launch,3515.56,97133,1512,0.0156,Offline Events,Retailer - Tier 1,Plant Nutrients,POSITIVE,0.969237268
10-03-2023,21:02:35,TRUE,5,My succulents have never looked better - recovered completely,RY3ACKWKUFBB6,157,Effective product,c47617ae-f3b0-423e-8347-b8fdb1c574f7,Monsoon Harvest Boost 2024,4079.24,97288,1735,0.0178,Direct Traffic,Retailer - Tier 1,Herbicides,POSITIVE,0.98295629
21-09-2022,00:44:09,TRUE,5,Wonderful product! My indoor plants greener than ever,RAXZRXN57UR0W,146,Life saver for plants,0db84e09-70b8-46a1-a684-e0a93f2cf530,Farmer Connect Program,4005.01,1873,135,0.0721,SMS Campaigns,Small Farm - New,Herbicides,POSITIVE,0.988903821
05-08-2025,06:20:37,TRUE,5,Wonderful product! My lawn greener than ever,R4VH34AOYSQ82,9,Highly recommended,3b04c500-1805-4fa8-af67-824df7249a0c,Farmer Connect Program,1709.92,60436,4211,0.0697,Offline Events,Small Farm - New,Digital Tools,POSITIVE,0.988325894
08-08-2023,10:05:24,TRUE,5,Works exactly as described on my fruit trees - producing more flowers,RV77GH6H4M3IQ,107,Great buy,79795e06-c15c-4889-95cb-5a7b43dc7bf3,Monsoon Harvest Boost 2024,2199.88,65315,4578,0.0701,Referral,Small Farm - Returning,Digital Tools,POSITIVE,0.903902173
07-10-2022,17:17:05,TRUE,5,The succulents in my garden are now pest-free now thanks to this product,RVUVOHMLJA7YW,81,Effective product,b27b6cc9-e8a8-475d-96eb-d2cfa13e757c,YieldMax Pro Launch,4848.34,43650,2036,0.0466,Offline Events,Large Farm - Returning,Fungicides,POSITIVE,0.959822416
31-12-2022,20:13:01,TRUE,5,Significant improvement in herb garden health and fruit production,R197UEKBOETF9,56,Good product,ec238aca-eed5-4b3d-817b-2f7fb68ea391,Organic Growth Initiative,2453.25,29697,1401,0.0472,Offline Events,Small Farm - New,Herbicides,POSITIVE,0.983383119
31-01-2022,22:40:05,TRUE,4,Visible difference in my lawn after 4 weeks,RY0DSBCR217JZ,55,Great buy,93ca5d4e-15fd-492a-81fe-d3e61297d662,YieldMax Pro Launch,4305.63,31059,1198,0.0386,SMS Campaigns,Small Farm - Returning,Herbicides,NEUTRAL,0.94470787
24-01-2024,06:22:49,TRUE,4,Excellent results with my rose plants - saw improvement in just 20 days,R1A0MO1QTDETV,96,Highly recommended,6607e9ef-06d4-4be5-9e6a-5fb46cfa730b,Monsoon Harvest Boost 2024,415.76,95648,3412,0.0357,Social Media,Small Farm - New,Digital Tools,POSITIVE,0.979384899
28-02-2025,23:04:07,TRUE,4,The hibiscus in my garden are now fruiting abundantly thanks to this product,R0979NGA3YKHW,96,Happy with purchase,bd923d4c-2275-4e63-862a-2157dd65d4bf,Farmer Connect Program,1260.84,3256,264,0.0811,Offline Events,Large Farm - Returning,Herbicides,POSITIVE,0.986704886
19-06-2022,05:53:33,TRUE,5,The fruit trees in my garden are now fruiting abundantly thanks to this product,RNBTZ36VH85MH,38,Happy with purchase,df5bb4d8-50a4-4e87-9cd0-68ccf9b0cc8d,Pest Control Solutions Drive,341.72,65673,2074,0.0316,Direct Traffic,Large Farm - New,Digital Tools,POSITIVE,0.98705101
09-10-2024,20:38:36,TRUE,5,Excellent results with my tulsi - saw improvement in just 11 days,R8GHJQQXF240I,134,Highly recommended,c7f1e4d2-0444-4c9f-b5b6-af7d8d7d30c2,Pest Control Solutions Drive,1026.97,15898,89,0.0056,Direct Traffic,Large Farm - Returning,Insecticides,POSITIVE,0.965871751
17-11-2024,04:34:36,FALSE,5,Excellent results with my flowering plants - saw improvement in just 11 days,R9BWK5AOSYDLG,96,Highly recommended,02360460-b4f0-4f87-92cd-48d22cd2f63c,Organic Growth Initiative,4639.04,95388,1118,0.0117,Email Marketing,Retailer - Tier 1,Digital Tools,POSITIVE,0.983030796
14-12-2024,03:52:46,TRUE,5,Wonderful product! My vegetables producing more flowers,R3G3ML2MVC06A,51,Highly recommended,fd921229-ad1d-441b-8f65-de2ab30235cb,Farmer Connect Program,3660.15,49139,3313,0.0674,Search Ads,Retailer - Tier 1,Plant Nutrients,POSITIVE,0.988314629
01-07-2024,08:46:01,TRUE,4,Visible difference in my hibiscus after 2 weeks,RNDKULYQMW708,96,Great buy,00da2708-7cf4-47a5-b303-9f9b81dbb1d7,Monsoon Harvest Boost 2024,4651.26,81599,1210,0.0148,Email Marketing,Small Farm - Returning,Seeds,NEUTRAL,0.963980258
26-03-2025,15:07:50,TRUE,4,Works exactly as described on my vegetables - blooming continuously,R4KDDHBIJVUYY,142,Happy with purchase,3c066457-6217-481c-8439-a51cca38ed54,Pest Control Solutions Drive,4207.39,74464,3627,0.0487,Direct Traffic,Retailer - Tier 2,Herbicides,POSITIVE,0.98177582
21-10-2023,18:46:16,TRUE,2,No improvement in my vegetables even after 5 weeks,R7KZXD6Q0FI0B,164,Not effective,3917be65-5ab5-40ff-ac4b-ba7b1d70d26e,Organic Growth Initiative,4583.25,66902,116,0.0017,Referral,Large Farm - New,Fungicides,NEGATIVE,0.823134303
01-08-2024,18:57:59,FALSE,4,herb garden responded beautifully to this treatment,RMHHVRT11W5QV,24,Effective product,57531813-8cf6-4785-906d-f8e6f87c3d04,Monsoon Harvest Boost 2024,2126.88,16653,124,0.0074,Direct Traffic,Retailer - Tier 2,Digital Tools,POSITIVE,0.977371335
07-05-2023,15:14:24,FALSE,2,False claims - my tulsi show no difference,RW6ZPD0NEO26R,104,Don't buy,96f950fb-f9d4-4863-ad8a-f1077a8c3c8b,Organic Growth Initiative,465.65,59117,374,0.0063,Search Ads,Retailer - Tier 1,Insecticides,NEGATIVE,0.467904359
17-12-2024,15:39:15,TRUE,4,indoor plants responded beautifully to this treatment,R3X3X63BM060M,96,Happy with purchase,c85cbe23-108e-4072-9769-a9d2bdb9a36e,Monsoon Harvest Boost 2024,4392.13,33339,1270,0.0381,SMS Campaigns,Retailer - Tier 2,Digital Tools,POSITIVE,0.972391665
27-05-2024,18:12:59,TRUE,1,No improvement in my indoor plants even after 6 weeks,RB86V6AP9HKCN,179,No results,5493bb41-3503-4382-b620-c019529eb13c,Pest Control Solutions Drive,231.82,77706,3169,0.0408,Email Marketing,Retailer - Tier 1,Plant Nutrients,NEGATIVE,0.919456065
24-11-2022,08:17:06,TRUE,5,This product saved my dying fruit trees - now they're growing faster,R9G14N65LDDL1,25,Amazing results!,d3e9b9df-7032-43b5-b131-5f887da75456,Organic Growth Initiative,4353.18,2035,50,0.0246,Direct Traffic,Large Farm - Returning,Herbicides,POSITIVE,0.983871996
11-12-2023,01:31:41,TRUE,5,Wonderful product! My indoor plants looking healthier,RLPQH8QLHE1X8,42,Life saver for plants,67d3444c-63e6-4a01-a3c0-f1dc1be52733,Monsoon Harvest Boost 2024,2133.88,36305,2375,0.0654,Direct Traffic,Retailer - Tier 1,Fungicides,POSITIVE,0.987525105
25-03-2022,13:48:46,TRUE,3,Takes too long to show results on marigold,RYBRSG505VA28,40,Moderate effect,443cdab9-4df6-4d18-b524-a3ae18450a8d,YieldMax Pro Launch,496.33,33077,641,0.0194,Offline Events,Retailer - Tier 1,Herbicides,NEGATIVE,0.550967991
31-03-2025,08:47:45,TRUE,5,Significant improvement in lawn health and fruit production,RXDBXEBAOVLJC,128,Works well,434cd830-b69a-4a3a-80cc-badb368d3da2,Monsoon Harvest Boost 2024,1147.39,80760,1469,0.0182,SMS Campaigns,Small Farm - Returning,Herbicides,POSITIVE,0.975781918
25-11-2022,03:18:45,TRUE,2,Complete waste of money for my marigold - leaves turning yellow,RA3D65BOH9Y6E,103,False claims,c67aabe0-c951-480c-831f-d5df3002c806,Monsoon Harvest Boost 2024,2351.37,11831,719,0.0608,Offline Events,Retailer - Tier 2,Fungicides,NEGATIVE,0.978284895
08-12-2023,08:08:56,TRUE,1,Overpriced and ineffective for vegetables,R0NOF1FQ4TWIS,96,Not effective,bc7f9d6e-ef6b-488f-9537-e013aeb39c1f,Farmer Connect Program,4860.26,15637,376,0.024,Direct Traffic,Retailer - Tier 1,Seeds,NEGATIVE,0.974501133
14-03-2023,15:03:27,TRUE,4,The terrace garden in my garden are now growing faster thanks to this product,R1VG1LDFOR09A,9,Happy with purchase,1dd1336e-0a71-4fe4-9672-ad2381758aa5,Monsoon Harvest Boost 2024,2261.51,40017,2614,0.0653,Social Media,Retailer - Tier 1,Fungicides,POSITIVE,0.98270607
06-02-2024,13:09:37,TRUE,5,Wonderful product! My fruit trees growing vigorously,RF9YO8TUQIG2D,163,Highly recommended,ae736fe3-7853-4ef3-a67c-32be985bf502,Farmer Connect Program,4885.37,84599,838,0.0099,Direct Traffic,Retailer - Tier 1,Digital Tools,POSITIVE,0.988223374
03-10-2025,13:50:36,TRUE,2,No improvement in my flowering plants even after 4 weeks,R2WYSKZMJSO1K,102,Not effective,d34593ed-9b75-4bf7-b759-3b62947ba6c2,YieldMax Pro Launch,1410.19,91290,1531,0.0168,Search Ads,Retailer - Tier 1,Digital Tools,NEGATIVE,0.931282282
17-10-2024,22:40:07,TRUE,2,No improvement in my indoor plants even after 6 weeks,R49LZB70B2APT,81,No results,af427542-ff56-4a1a-a863-1896485c20f7,YieldMax Pro Launch,3192.12,44090,3197,0.0725,Direct Traffic,Retailer - Tier 1,Fungicides,NEGATIVE,0.919456065
11-11-2024,10:44:05,TRUE,5,My vegetables have never looked better - recovered completely,REENK2HZ2QJAR,106,Effective product,f5f7eff1-032f-4921-bedf-2437b9b39e7a,YieldMax Pro Launch,196.34,82902,4801,0.0579,Email Marketing,Retailer - Tier 1,Herbicides,POSITIVE,0.982478976
24-07-2022,14:02:04,FALSE,3,Average performance with my rose plants - temporary effect,RDY4E73AVRZZJ,175,Okay results,aed238c1-63cf-4224-811a-604a0bbd84eb,Pest Control Solutions Drive,2119.99,79544,2294,0.0288,Search Ads,Large Farm - New,Digital Tools,NEUTRAL,0.815126598
22-12-2023,15:57:55,TRUE,3,Not bad but not great for my money plants,RAX5VE0TRNO3K,128,Okay results,7d976612-35c7-4d9b-9d7f-4ccb95064e21,YieldMax Pro Launch,2080.95,84416,247,0.0029,Referral,Small Farm - Returning,Insecticides,NEGATIVE,0.949156404
29-08-2024,16:08:54,TRUE,3,My orchids showed moderate growth but it took 4 weeks,RG3DQVNJVU5DV,96,Average product,5f976fe3-3e7a-4ed6-9beb-7ca6ba935b19,YieldMax Pro Launch,4688.85,27186,1331,0.049,Email Marketing,Large Farm - New,Fungicides,NEUTRAL,0.943042159
17-02-2024,01:21:52,FALSE,5,Visible difference in my bonsai after 4 weeks,RNSUVW8P2QOEI,96,Great buy,f04cb179-0e3c-449a-bda8-9177873c0572,YieldMax Pro Launch,398.31,55668,2140,0.0384,Offline Events,Retailer - Tier 1,Fungicides,NEUTRAL,0.91066283
31-01-2025,11:34:17,FALSE,4,My bonsai have never looked better - producing more flowers,RRDPINF459TR4,84,Happy with purchase,d7531410-66c7-4f4d-b03c-e2bc11994221,Organic Growth Initiative,2093.82,45542,1172,0.0257,Email Marketing,Large Farm - Returning,Insecticides,POSITIVE,0.985154688
29-05-2023,15:56:36,TRUE,4,My bonsai have never looked better - greener than ever,RSPKLR5A7DDAY,96,Happy with purchase,6f15c098-a57d-4dbb-b36e-1d956e469c68,Farmer Connect Program,3187.78,63296,3613,0.0571,Offline Events,Large Farm - New,Insecticides,POSITIVE,0.984755337
25-06-2024,00:24:15,FALSE,4,orchids responded beautifully to this treatment,RAL9PQZEM6C5U,97,Great buy,3bcba29b-debd-44b4-979f-7de0661f7e7b,Farmer Connect Program,1903.09,64602,1395,0.0216,SMS Campaigns,Retailer - Tier 1,Seeds,POSITIVE,0.97885108
06-02-2025,02:12:35,TRUE,4,Visible difference in my terrace garden after 2 weeks,RSNCGWWUUSI87,96,Happy with purchase,de5c1a13-3ae7-4a7a-8b19-804f5b387ee1,YieldMax Pro Launch,3150.69,44190,4166,0.0943,Social Media,Large Farm - New,Plant Nutrients,NEUTRAL,0.971664488
02-02-2023,19:03:31,TRUE,1,No improvement in my money plants even after 6 weeks,RS6XU8P6Z99QQ,96,Not effective,b15fcbc8-9308-49de-81e7-0720aaf4abe3,Pest Control Solutions Drive,2636.66,8977,222,0.0247,Email Marketing,Small Farm - Returning,Plant Nutrients,NEGATIVE,0.910380661
10-05-2022,12:51:47,TRUE,4,Excellent results with my lawn - saw improvement in just 12 days,RH3LLA0FWPFNL,45,Life saver for plants,823d593d-fd74-4033-b934-d56784393b3e,YieldMax Pro Launch,4961.58,33997,3100,0.0912,Direct Traffic,Retailer - Tier 1,Herbicides,POSITIVE,0.978283048
21-05-2024,21:27:01,TRUE,5,lawn responded beautifully to this treatment,RIM4R60WIH6RO,96,Happy with purchase,befae928-edba-4466-af3c-8468d3a13a16,YieldMax Pro Launch,1745.04,91041,4422,0.0486,SMS Campaigns,Small Farm - Returning,Insecticides,POSITIVE,0.942397058
29-11-2024,17:11:35,TRUE,1,Would not recommend for indoor plants - not responding,RALK55RSUL5YZ,78,Not effective,37c71a58-04b7-40a6-a526-2f81854ab842,YieldMax Pro Launch,3909.79,36308,946,0.0261,Search Ads,Large Farm - Returning,Herbicides,NEGATIVE,0.960665584
20-09-2023,17:14:08,TRUE,5,This product saved my dying tulsi - now they're blooming continuously,R1EN5G9T7N9T0,70,Life saver for plants,5c6dfba0-98e0-47de-a953-c82246bfe3e7,YieldMax Pro Launch,1662.14,74396,1643,0.0221,SMS Campaigns,Small Farm - Returning,Plant Nutrients,POSITIVE,0.982831657
29-08-2023,22:36:11,TRUE,4,This product saved my dying vegetables - now they're more vibrant colors,ROWHALD3N9DX3,146,Amazing results!,cb2ab57b-3b70-45ce-a64c-c0dbfbe52d16,Monsoon Harvest Boost 2024,1656.5,97003,3399,0.035,SMS Campaigns,Small Farm - Returning,Insecticides,POSITIVE,0.984923363
29-03-2023,16:54:07,TRUE,4,Visible difference in my bonsai after 4 weeks,RO5RVPQYDRQ7B,96,Effective product,2ad54ce2-27e5-4372-8897-25326efc1c80,YieldMax Pro Launch,1842.91,27081,1070,0.0395,Search Ads,Retailer - Tier 1,Digital Tools,NEUTRAL,0.91066283
28-05-2024,19:22:07,TRUE,5,Significant improvement in flowering plants health and growth,RF1ISSHKMQKZS,96,Good product,5475b869-2ffd-4e98-912e-330788e02e72,Pest Control Solutions Drive,4003.03,12498,1185,0.0948,Direct Traffic,Retailer - Tier 1,Digital Tools,POSITIVE,0.982638717
29-05-2023,07:18:09,TRUE,2,Expected better results with my tulsi but growth stunted,R2NCIOTF0K0T0,167,Not effective,06d1502e-cfc8-477e-8e1f-2a27cb9548cb,Organic Growth Initiative,2164.39,34928,922,0.0264,Referral,Retailer - Tier 2,Herbicides,NEUTRAL,0.476490617
10-02-2022,17:43:11,TRUE,5,The marigold in my garden are now looking healthier thanks to this product,RJY14C2VXN75Z,190,Happy with purchase,275a250f-ce90-4830-905e-954cbe0596d6,Pest Control Solutions Drive,3873.11,4577,80,0.0175,Direct Traffic,Small Farm - New,Seeds,POSITIVE,0.984598279
12-04-2025,16:21:25,TRUE,1,No improvement in my flowering plants even after 6 weeks,RDT36WQ4R4HLQ,116,Disappointed,be2a2695-f614-44f0-98e1-773aa4213b99,YieldMax Pro Launch,995.36,12900,1048,0.0812,Search Ads,Large Farm - Returning,Herbicides,NEGATIVE,0.930488408
06-11-2023,10:14:36,FALSE,5,Significant improvement in money plants health and leaf color,RYN8PNTV0YQW1,9,Works well,26397480-9888-404c-b393-aef74935da6f,Pest Control Solutions Drive,2844.67,17770,1072,0.0603,Email Marketing,Small Farm - Returning,Digital Tools,POSITIVE,0.954964876
25-12-2025,11:28:49,TRUE,4,tulsi responded beautifully to this treatment,RI5TODXS17EDU,96,Happy with purchase,a606b56a-1352-4ec6-a8d6-2ee209b1038e,Organic Growth Initiative,190.97,4385,179,0.0408,Social Media,Large Farm - Returning,Fungicides,POSITIVE,0.928934693
26-06-2023,15:13:32,TRUE,5,Works exactly as described on my rose plants - growing faster,RW3Z4HZUJ4LMB,96,Great buy,e0fc0d6a-e0bd-4c0d-b78a-fbfd17d2e3af,Organic Growth Initiative,684.58,87032,4433,0.0509,Search Ads,Retailer - Tier 1,Digital Tools,POSITIVE,0.959268153
28-05-2022,05:59:49,TRUE,4,Visible difference in my vegetables after 2 weeks,RPAM89QAPGLIZ,96,Effective product,dc11bdeb-7862-4638-a7f0-a5ce912b0b17,Pest Control Solutions Drive,1673.32,50121,1199,0.0239,Referral,Retailer - Tier 2,Fungicides,NEUTRAL,0.946376979
21-07-2025,17:11:23,TRUE,1,False claims - my money plants show no difference,RS5BKHCMTKG7M,47,Total waste,b6e7da44-c44d-40d1-b7ef-935c9b00ffbf,YieldMax Pro Launch,633.2,37609,2694,0.0716,SMS Campaigns,Retailer - Tier 1,Herbicides,NEGATIVE,0.654655576
29-04-2025,17:22:05,TRUE,5,Works exactly as described on my money plants - growing vigorously,RDNY48G4JAVBF,96,Effective product,c705b7cb-d7a1-4c72-8ca3-d4a485d4e83b,Farmer Connect Program,953.93,67965,1606,0.0236,Email Marketing,Retailer - Tier 2,Insecticides,POSITIVE,0.965656102
24-12-2022,22:48:44,TRUE,5,The lawn in my garden are now more vibrant colors thanks to this product,ROZ65OMU8XPJY,96,Effective product,c53ddeed-39eb-49ae-98a2-ba70a7c40a73,Pest Control Solutions Drive,1428.19,53543,2438,0.0455,Direct Traffic,Retailer - Tier 1,Seeds,POSITIVE,0.98455739
10-08-2024,10:40:06,FALSE,4,herb garden responded beautifully to this treatment,RL2R5H5YZZE5F,96,Great buy,9e896ad1-0d58-4907-9d43-a7bd1aaeea8d,Pest Control Solutions Drive,1280.44,46928,587,0.0125,Email Marketing,Large Farm - New,Insecticides,POSITIVE,0.977371335
19-03-2024,18:07:51,TRUE,4,My fruit trees have never looked better - greener than ever,RB3MGNA4QG2ZW,109,Great buy,ddf32390-b04e-47b8-98a6-754da67dc880,Organic Growth Initiative,4749.97,6370,400,0.0628,SMS Campaigns,Large Farm - New,Fungicides,POSITIVE,0.985577524
19-07-2024,14:05:24,TRUE,5,money plants responded beautifully to this treatment,RV8UHPF23RUQW,96,Effective product,587c2419-afc0-46af-bdac-ac2a66747c78,Organic Growth Initiative,2127.24,33931,1470,0.0433,Social Media,Small Farm - New,Fungicides,POSITIVE,0.964508593
31-07-2024,09:12:05,TRUE,5,The fruit trees in my garden are now greener than ever thanks to this product,RUDIXDLLSYK4R,96,Effective product,89f67461-4119-4671-b326-8a2110f7ecc0,Farmer Connect Program,3379.42,80142,3465,0.0432,SMS Campaigns,Large Farm - Returning,Digital Tools,POSITIVE,0.988028824
